nso,nna,ndo,fso,fna,fdo,lso,lna,ldo,ncost,fcost,lcost,nlimit,export1,export2,pstar
33.127501190713396,22.112435731855218,33.69328950039617,2.9078508748339604e-05,0.0011025972102332846,0.00020072705727422084,2.968462149453232e-05,0.00023288807868285065,0.00019573234102469267,20.446515431865283,1.095504289926132,8.803380561873642,22.0,105.49231811595094,14585.771106585169,0.016792314376906495
33.116789710875786,21.909903010369614,33.69493867055219,2.9231450644028528e-05,0.0011220772502226457,0.00022321123083974832,3.571087101382824e-05,0.0002596455351893154,0.00021867742034756228,20.13230363381091,1.0954052914821817,8.803217100634548,22.0,106.0540867288821,14840.612529562233,0.01715833245251376
33.10593958102707,21.68166481555527,33.69679488787594,2.9391496063134347e-05,0.0011441477178650134,0.00024879497162960413,4.289347143981245e-05,0.0002899558679134296,0.0002447706336907293,19.783691187853677,1.0952931422156065,8.803030578360357,22.0,106.63477229378024,15129.221763222577,0.01753446607651866
33.09429127128155,21.42273500965347,33.69889948703318,2.9574853483411978e-05,0.001169252905379344,0.00027803352370401333,5.154867048558777e-05,0.0003244269457308299,0.0002745734517686222,19.394008275578475,1.0951655436271952,8.802816602950497,22.0,107.29988930921881,15457.360273466325,0.017941482509963753
33.0814329473463,21.127363448466305,33.701299490236245,2.9786207035698897e-05,0.001197939557529219,0.0003116068151556789,6.203707439449137e-05,0.00036380646815732177,0.0003087730057667614,18.956441968157915,1.0950197082134017,8.802569878541075,22.0,108.06653139311356,15832.109561865074,0.01839295671876198
33.066976917580604,20.788514091274635,33.70405221903719,3.003115227761377e-05,0.001230888802243493,0.0003503619554889974,7.480550075765686e-05,0.00040902543288901807,0.0003482249025969112,18.46324137507056,1.0948521647307834,8.80228381933493,22.0,108.95500826690385,16262.279887149725,0.018902038761284247
33.05048564335598,20.39736709717308,33.7072294374528,3.031670764460726e-05,0.0012689604272607456,0.00039536917169704,9.042267976515306e-05,0.00046125837620720415,0.0003940095364624242,17.905314439850844,1.0946585324236693,8.8019500981359,22.0,109.99077995022218,16758.97579265508,0.01948376668914554
33.03143659137639,19.94267949043044,33.71092255995321,3.065182303702565e-05,0.001313255675873183,0.00044800008585756546,0.00010962264149461836,0.0005220087425906804,0.00044751085379983045,17.271908370802972,1.0944332017834084,8.80155803366679,22.0,111.20630895389547,17336.396291568326,0.020156255509423966
33.00925992978447,19.409957024900315,33.715249244921644,3.098998634561813e-05,0.0013652072422374536,0.0004990577563262366,0.0001333547718454763,0.0005932314523424,0.0005105272246396638,16.55048888904063,1.0941718640418796,8.801093757148179,22.0,112.4341767037349,18012.978303176715,0.02093976259847855
32.98336958243165,18.780199692177227,33.720363425131715,3.120999898745514e-05,0.0014267126527757483,0.0005273102792848484,0.00016285248757795808,0.0006775139584928067,0.0005854353224878438,15.726632299968346,1.0938713069870007,8.800539000711247,22.0,113.23233325291093,18813.086034424206,0.02185604684648155
32.95241810330848,18.027122504925295,33.726479055005015,3.1477763502102724e-05,0.001500351513589126,0.0005618482198475029,0.00019988735012492603,0.0007783689080296248,0.0006754761990246073,14.782049510407894,1.093511345642814,8.799868601384283,22.0,114.2037167153354,19769.75811411557,0.022951134342665932
32.914895993024466,17.11469481698524,33.73388878691381,3.1807866369200165e-05,0.001589703302808622,0.0006047548621164161,0.0002468700321043879,0.000900666705204466,0.0007851357188952248,13.696798551541423,1.0930744265227836,8.799047845109135,22.0,115.40123893154828,20928.699674935222,0.02427804274397951
32.86865038966075,15.991569348232531,33.74300968240947,3.222133925331328e-05,0.0016998870606641852,0.0006591075256090596,0.00030725055173207427,0.00105136435415726,0.0009208214884594356,12.449975209635049,1.0925354362103068,8.798027126734565,22.0,116.90118956004554,22355.03802617663,0.025912308978310206
32.81224564004388,14.58418851609268,33.75443614635962,3.2748750329904524e-05,0.0018384253555040482,0.0007295547451398949,0.0003857161565766851,0.0012406706485358166,0.0010918817215590671,11.02841388016633,1.0918574670857015,8.796735074766069,22.0,118.81441938132814,24144.04680721711,0.02791308680821701
32.74201115514036,12.778373890207922,33.76909350591008,3.343891389782072e-05,0.002016915562803559,0.0008235960137956339,0.0004897383254625125,0.0014842979559013666,0.0013127400328932803,9.433291593390939,1.0909835830376966,8.795060893684798,22.0,121.31796397739876,26441.808212315405,0.030414862945312808
32.64894980154469,10.386565916893124,33.788507298050504,3.4375112716902003e-05,0.00225425133410223,0.0009541173038905362,0.0006322131446120407,0.0018077916189018493,0.0016069505659767301,7.711704725202933,1.0898209562480343,8.792821678216669,22.0,124.71390752611715,29484.679504223644,0.03372618643533772
32.52071707950466,7.092127999942307,33.81524763919525,3.5704992256990144e-05,0.0025828978819780746,0.0011444454431567453,0.000834660482173568,0.0022549272008208898,0.00201479482014603,6.070283711065285,1.0882100236075056,8.78970625880765,22.0,129.53771415857366,33674.98908333166,0.03828245096718212
32.33461734103943,2.3136399924241156,33.85403392810772,3.7718164444163114e-05,0.0030632231909022956,0.0014408546081762352,0.0011371158971110453,0.002906807777705014,0.002610932867506384,5.192454521905723,1.0858539727560421,8.785137735829391,22.0,136.83964900953526,39751.15155870107,0.04488140439319287
32.25079341435157,0.20119491629713915,33.871183221461926,3.9121445012500686e-05,0.003418748227811146,0.0016463074943232515,0.0014011162560254044,0.0033885179052786387,0.003060235337769114,5.369702821025406,1.0841163910490852,8.781609397291435,22.0,141.92678823236122,44210.882323877595,0.047839775673488814
32.24271104215025,0.056294015724776755,33.87236388899549,3.993189386453567e-05,0.003595290713837367,0.0017628018145282064,0.0016222504484807092,0.0037157033885013065,0.00337443779843196,5.391771676858583,1.0832503237627402,8.779055111949269,21.0,144.86489188411946,45450.40994264033,0.048111577101198344
32.2400312312916,0.0562893980484069,33.87236890101497,4.075916206251221e-05,0.0037866394855217596,0.0018817664196010737,0.0018663628015068788,0.004056947258055839,0.0037046538981620014,5.388515664397808,1.082314225615416,8.776340672070683,21.0,147.8650335519544,45446.80803924149,0.04819083290258239
32.237172057565374,0.056284471836240794,33.8723742485388,4.165633738497422e-05,0.003995235394397273,0.002012322927611787,0.0021426900624735685,0.004429564331188574,0.004067035043649621,5.385042887225572,1.0812942399308885,8.77334033194936,21.0,151.1186245938529,45442.96548536196,0.048275393362603454
32.23412359564334,0.05627922011437039,33.872379950012046,4.2630031320470214e-05,0.004222682878825165,0.002155590588159884,0.0024547331818794865,0.004836570801228568,0.004464685513664993,5.381341522625028,1.0801826824147438,8.770025220532979,21.0,154.64962475397323,45438.8690455786,0.04836555201583035
32.23087306624324,0.0562736209898989,33.872386029493704,4.368767463505634e-05,0.004470747335193584,0.0023127962904971673,0.002806287534711364,0.005281293558192505,0.004901007808211751,5.3773963177512165,1.0789711225996705,8.76636376946629,21.0,158.4849618650611,45434.50164666351,0.048461686810000584
32.2274044265393,0.056267646943133034,33.87239251681212,4.483757959355878e-05,0.004741370838641006,0.0024852861940523755,0.003201467397669239,0.005767401944077224,0.005379734798995636,5.373188102892301,1.077650315695507,8.762321462271629,21.0,162.6547567567084,45429.841825101736,0.048564272214679356
32.22369795974835,0.05626126411995393,33.87239944894019,4.6089044006693084e-05,0.00503669066228337,0.0026745450503291427,0.003644744986825415,0.006298945299974259,0.0059049831727018935,5.3686933066885825,1.0762101210813813,8.757860494369785,21.0,167.1926996517166,45424.863174798804,0.048673891455580896
32.219730843890794,0.05625443331115147,33.87240686864143,4.745214612420585e-05,0.005359043788897421,0.002882165488218274,0.004140909280626678,0.006880370235394533,0.006481168226576549,5.363884661395489,1.0746395025169644,8.752939888593133,21.0,172.13530535620518,45419.535110638884,0.04879121919780161
32.21547463076567,0.05624710561416746,33.872414828970925,4.8938672999890935e-05,0.005711027715609375,0.0031100026284187027,0.004695336419782128,0.007516628236961555,0.007113432101084482,5.358728166261783,1.0729262160862645,8.74751380675338,21.0,177.52527820165525,45413.81948441853,0.04891709757242063
32.21089662881984,0.05623922481661428,33.872423391119604,5.056169667935919e-05,0.006095504046399225,0.0033601080589020747,0.005313911771436209,0.008213197473247284,0.007807460696324789,5.353184789576553,1.0710568309582245,8.741531826439802,21.0,183.40997348942142,45407.672443643096,0.049052494148435495
32.20590446175721,0.05623063198758253,33.872432727815294,5.235605945340378e-05,0.006516967230657918,0.0036380988211870842,0.006009336145581367,0.00897833233397919,0.008578817446024277,5.347143423374393,1.0690094359275382,8.734900819604679,21.0,189.91566643973448,45400.97001300544,0.04920016773247571
32.200606118894605,0.056221513014832324,33.87244263727014,5.4282698909902134e-05,0.006975289684165619,0.003937434438733322,0.006771853377245224,0.009812882257872276,0.009409381521106784,5.34073554027713,1.0667871939462266,8.727660866959901,21.0,196.90067172482637,45393.857169861076,0.04935685392131338
32.1948948889332,0.05621168428044857,33.87245331935611,5.638107976679359e-05,0.007475395976329229,0.004264466062701591,0.007615391367412773,0.010726022378612648,0.010316748243303774,5.333832928073101,1.0643662830172937,8.719709243507074,21.0,204.50800528082175,45386.19067696807,0.04952574337047733
32.18865330578632,0.05620094369315575,33.87246499228715,5.869533885655438e-05,0.008023289754990337,0.00462631364654729,0.008556401644215044,0.011728965588759879,0.01132064071884178,5.326294812880695,1.0617179035236572,8.710923358635828,21.0,212.89758979129743,45377.81288126288,0.049710338083875504
32.1818752537307,0.05618928077560954,33.87247766600124,6.122810232367101e-05,0.00862210813129802,0.0050232600473878635,0.00959818088774229,0.012828374329404786,0.01242183774711797,5.3181152773751,1.0588287430764234,8.701259484513058,21.0,222.07883635382908,45368.715583266996,0.04991079864132338
32.17450333085162,0.05617659680603036,33.872491454581564,6.400107855692615e-05,0.009276592718617754,0.005458718483514572,0.010750263014000836,0.014033778328518556,0.013629788313299872,5.309226745273152,1.055677462333858,8.690633589885362,21.0,232.13031179072368,45358.82174654316,0.05012882285339715
32.166474726648595,0.05616278376731357,33.872506471461385,6.703806461753323e-05,0.009991891329393317,0.005936437879844002,0.01202308014409972,0.015355638689578276,0.014954868317760652,5.299555522803584,1.052241111637124,8.678953776920796,21.0,243.1381240381559,45348.047076512186,0.050366268178298805
32.15772077571413,0.056147723583376725,33.87252284464576,7.036514908539153e-05,0.010773585617670724,0.006460536012321245,0.013428056942017087,0.016805436637000324,0.01640847169560639,5.289021349693442,1.0484950676779852,8.666119544704237,21.0,255.1966508546571,45336.299423174074,0.05062516532342334
32.14816642825605,0.05613128721140916,33.872540716537046,7.401093547665545e-05,0.011627719979359354,0.007035535853385171,0.014977714039762512,0.01839577117977627,0.018003110285298298,5.277536867663332,1.044412976991228,8.652020989434996,21.0,268.4093417199773,45323.478071068195,0.050907733869492246
32.13772964014533,0.056113333595082,33.87256023208731,7.800678789500229e-05,0.012560831664269028,0.007666405431667059,0.016685781265070487,0.020140466614550063,0.019752523299992483,5.265007013780177,1.0399667086442437,8.63653793745262,21.0,282.8895986629898,45309.472920345695,0.051216399943060036
32.126320737861434,0.05609370857903172,33.8725815751777,8.238710084650191e-05,0.013579981721029024,0.00835860156993073,0.018567321525034087,0.022054690897422437,0.021671797382551566,5.251328411826434,1.035126320325166,8.619539006873781,21.0,298.7617426686105,45294.16363712006,0.051553815980650626
32.11384161938935,0.05607224353407181,33.87260491052113,8.718959538787645e-05,0.014692787432877528,0.009118117846389873,0.020638866228928614,0.02415508588022542,0.023777498217478717,5.236388595606546,1.0298600376462732,8.600880594575866,21.0,316.16207311305,45277.41857754959,0.051922882688762384
32.10018499694196,0.05604875406549466,33.872630451044486,9.245564413986739e-05,0.01590745501901,0.009951537264962404,0.022918563433314547,0.026459910707721385,0.026087814983612168,5.220065325373433,1.0241342554577655,8.580405783651491,21.0,335.24002890365944,45259.093775999056,0.052326773282759975
32.08523345320868,0.05602303839278644,33.872658416814126,9.823062792786338e-05,0.017232813832574176,0.010866090032561587,0.025426339817001452,0.028989199507174507,0.028622718794039874,5.202225723606456,1.0179135592111153,8.557943168897614,21.0,356.159460733047,45239.03167598775,0.05276896019233603
32.06885845004838,0.055994875652449615,33.87268903773041,0.00010456432723351936,0.01867835130673068,0.011869716996789532,0.02818407792690363,0.031764934846396996,0.031404136617135904,5.182725411678897,1.0111607739315993,8.533305596430923,21.0,379.10002526185934,45217.059800083756,0.053253244396177714
32.05091927345983,0.05596402409566374,33.87272259097199,0.0001115113520179744,0.020254248753890588,0.012971139310463602,0.0312158102402935,0.03481123849406804,0.03445614224526725,5.161407638842344,1.003837044998765,8.506288814726508,21.0,404.25871326217856,45192.98933648292,0.05378378760725047
32.031261795479665,0.05593021896634186,33.87275935716515,0.00011913161383039397,0.02197141924110436,0.014179934885080332,0.03454793165201142,0.03815458104627247,0.03780516591385001,5.138102271421742,0.9959019506368092,8.476670036264373,21.0,431.8515248544767,45166.61347470544,0.05436514758860206
32.0097171915467,0.05589317031105273,33.87279965115031,0.0001274908447374721,0.023841547034096626,0.015506622370779759,0.038209432391872335,0.04182401239432679,0.041480224583770244,5.112624829325662,0.9873136545537977,8.444206408114862,21.0,462.1153070085186,45137.70568628356,0.055002316867550125
31.98610050247381,0.05585256052207131,33.872843823042224,0.00013666116803140804,0.02587713030320878,0.016962753353581092,0.04223215337497504,0.04585141496813028,0.04551317486176533,5.084775454333005,0.9780290983209023,8.408633393339342,21.0,495.3097697468958,45106.01779501215,0.055700765203687094
31.96020904245831,0.055808041617853084,33.872892244692395,0.00014672172637194772,0.02809152847746806,0.01856101357760906,0.046651066287222036,0.0502717819935819,0.049938990837760655,5.05433783703374,0.968004235790868,8.369663066397914,21.0,531.7196997041337,45071.27783964645,0.056466486192474664
31.931820694735162,0.05575923233801143,33.872945340533896,0.00015775937375465103,0.030499015598568286,0.020315334107800252,0.05150458099894104,0.05512352330077906,0.054796069405931534,5.021078182517919,0.9571943135873356,8.32698232798073,21.0,571.6573919818776,45033.18778864462,0.05730604841959349
31.900691978284613,0.05570571484454494,33.873003557789026,0.00016986943844346544,0.03311484339268348,0.02224101334020801,0.05683488297942185,0.060448801273995136,0.06012656569866648,4.984744109130386,0.9455541936071585,8.280251049927069,21.0,615.4653234822011,44991.42094378512,0.05822665167973703
31.866555985179108,0.05564703121176135,33.873067400290715,0.00018315656517888472,0.03595531609640032,0.024354851019066173,0.06268830397136974,0.06629390014926119,0.06597676186912445,4.945063643960101,0.9330387236430675,8.229100162615344,21.0,663.5190945911869,44945.619174230706,0.059236188781361006
31.829120062705503,0.055582679480665885,33.873137415752296,0.00019773564581426748,0.039037882409784286,0.026675295371437237,0.06911572919071714,0.0727096318500326,0.07239747243892558,4.901744214771635,0.9196031517491797,8.173129705760806,21.0,716.2306684551074,44895.389805088984,0.06034331358334122
31.788063249937807,0.05551210930137571,33.8732142026503,0.0002137328604943119,0.04238125077590414,0.02922260658490135,0.0761730498007085,0.07975178623153502,0.07944449518720048,4.854471714625614,0.9052035815233819,8.111906829879558,21.0,774.0519831201134,44840.302177674894,0.061557516840257134
31.743033608396132,0.055434717403989024,33.87329842011765,0.0002312867705219304,0.046005521322019634,0.03201902672150613,0.08392163503051099,0.08748160515461252,0.08717908030757004,4.802909872775476,0.8897975278951452,8.04496401902162,21.0,837.4787181948682,44779.88406777178,0.06288920514121167
31.693644756646336,0.055349841712914384,33.8733907901958,0.00025054972927163345,0.049932384969631455,0.03508899839280446,0.09242893546078512,0.09596637419797732,0.09566853481142354,4.746699230416134,0.8733443956889851,7.971796737107567,21.0,907.0551716563809,44713.61703510919,0.06434980345882263
31.639472643770294,0.0552567558874317,33.87349210614329,0.0002716892162799545,0.05418532376155088,0.03845936813195478,0.10176904991488558,0.10527999422739445,0.10498678521706209,4.685457022232237,0.8558062178006628,7.8918619209453595,21.0,983.3788112507787,44640.9320936535,0.06595185038692387
31.5800490796666,0.055154658307845564,33.87360324343626,0.0002948904520573299,0.05879005447438647,0.04215979185562424,0.11202383278613316,0.1155040312064375,0.11521549860604241,4.618774173606883,0.8371477190542576,7.8045728718742815,21.0,1067.1093906651054,44561.201030034856,0.06770919065863125
31.514876916347436,0.05504269827934693,33.87372513249484,0.00032035058055350697,0.06377349964025217,0.046221783088065876,0.12328038511270294,0.12672559759522484,0.12644145900968043,4.546237350995202,0.817342686505222,7.709323698612832,21.0,1158.947576616416,44473.75677213466,0.06963651685514
31.44302553569871,0.05491928138912388,33.873859511719886,0.0003484368799909625,0.06919169197048015,0.05070406035085013,0.135698977534718,0.13909804048951982,0.13882649012400686,4.466990232382234,0.7962682768790128,7.604956642336981,21.0,1260.204774805331,44377.35063373154,0.07176149922061598
31.363726978222722,0.05478309392987985,33.87400781986141,0.00037945428911645657,0.0750885173658511,0.055655206944797045,0.14941357703589112,0.15275392523039882,0.15250441054882014,4.380410435833217,0.7738765633667377,7.490561783115411,21.0,1371.963553819401,44270.952167261814,0.07410686279340385
31.276979993034384,0.05463414000847046,33.87417005849538,0.0004134089145178652,0.08145458546265218,0.061075778028077676,0.16442925331899125,0.1677100155973529,0.16747661353388174,4.2867570739034235,0.7503428892843808,7.36629185851297,21.0,1494.2264172566972,44154.55964784972,0.07667236038456715
31.172532215638117,0.0544548271718477,33.8743654012473,0.0004543232039399087,0.0889780422505081,0.0676093109408481,0.18248570245081483,0.18557125555176124,0.1855169180606104,4.1754615793332635,0.7233812166793405,7.21877369037713,21.0,1641.4398785975213,44014.41686638995,0.07976417435543401
31.07936702130099,0.0542949165473156,33.874539644164514,0.0004908501024565929,0.09567860603037212,0.07343825379969128,0.19868016695622143,0.20185079448908264,0.2016155155289736,4.077541666082109,0.70017124297418,7.086623749889611,21.0,1772.7660200169225,43889.41233657905,0.08251589946308355
30.93434455423679,0.054046057826240855,33.87481086972213,0.000547757731709734,0.10581708334938122,0.0825249739903683,0.22373048509986557,0.22645747193745056,0.22669189197258124,3.927657021942875,0.6664302140949714,6.887057946510304,21.0,1977.1778474212674,43694.82762422708,0.0868125732787606
30.792528240854995,0.05380277270452279,33.875076099746636,0.0006034738054573668,0.11565344484493284,0.09141518539601524,0.24830247332790006,0.2507937175318428,0.2512264302154449,3.784076144886091,0.6353385233315009,6.693249300184327,21.0,2177.0860479315998,43504.54431390378,0.09100953124575371
30.662408024884588,0.05357961465335174,33.87531945524048,0.0006546532318291256,0.12463414899574356,0.09957494887707113,0.27093630632776905,0.27345341244823124,0.27375079359364857,3.65493787474044,0.6083709546681433,6.516181955175337,21.0,2360.5222451707814,43329.95395155302,0.09485470375148156
29.953607620152845,0.05236505714062401,33.87664506745041,0.0009343230660615352,0.17147019837980182,0.14411586290650982,0.39250018055727626,0.38971163378136503,0.3963686401739541,2.9951952552878485,0.4894126667103381,5.626793339197039,21.0,3359.630604013206,42378.90288503703,0.1159239852916596
29.937525064577702,0.0523375201888427,33.876675145224276,0.0009407056445084851,0.17279785645419313,0.14511697494883802,0.3958683704162152,0.39470244648352487,0.3992259379115486,2.981082746433934,0.48663997035774087,5.5963081667197105,21.0,3382.3675670213074,42357.324087361136,0.11636185853991729
29.183805889448436,0.051047974180617,33.87808475019925,0.0012398948670566607,0.2217547959750518,0.1925264073736362,0.5255475417988464,0.5199989453935322,0.5296256818817612,2.3623404827546035,0.4029709711959716,4.717778670389135,21.0,4444.97657523901,41345.9875319508,0.13873488664253134
26.79094326252974,0.046967193886188675,33.882559773630625,0.0022018211746078573,0.3744367560368131,0.3431818996976735,0.9356377857490189,0.9144789126774598,0.9425016808477489,0.9514483605699597,0.402766384467332,2.440053159815918,21.0,7819.332300880468,38135.161044952954,0.20979065376172998
25.077015627886333,0.04405655021008612,33.8857649848194,0.0029024187106700405,0.4830538363787619,0.4511447791213791,1.2296798934150446,1.2001004774979998,1.2376805385894598,0.4582653417937191,0.6434694404417931,1.2635687835878897,21.0,10237.378913160443,35835.27304025559,0.2606107138940692
28.41908882767764,0.04974165135337339,33.879514907113645,0.001545357481394824,0.2713804826716076,0.24064144943298885,0.6590629896584583,0.6541705351575711,0.6623103345419724,1.8199234714930552,0.35964606631142887,3.875458946746466,21.0,5523.421981999242,40319.88062295155,0.161315533061655
29.03998816444285,0.05080214409236645,33.878353717594216,0.0012972635952284489,0.23182792125533558,0.2015504324742966,0.5529308629688868,0.5535334581416351,0.5550266204917542,2.253766124402375,0.39094438096701783,4.517495605868581,21.0,4648.013319833255,41153.0141121141,0.14284483920245244
25.13484032907968,0.04415458719976414,33.88565684838362,0.0028787416163743194,0.47996699198937887,0.4474939555797618,1.2251359384885416,1.206351134596964,1.2298826702019197,0.46786517687766976,0.6339246967693776,1.2589371469706492,21.0,10156.195226879734,35912.87129672553,0.2586531622912902
8.593604415756456,0.01657957741698732,33.91658641646355,0.010204724993270353,1.5213799915325243,1.4903805400863974,4.035551907208286,3.939000445280774,4.050160839839309,17.763689368851267,13.059138577990286,9.697126225003498,21.0,33623.28248669617,13715.833820454754,0.7485749348730479
18.620411049974177,0.03318302187896642,33.89783872837769,0.005633728395768169,0.890722475821227,0.8580600326349952,2.3442906559861116,2.301501811481699,2.3509101128545926,2.478120471008585,3.3342405054926822,0.3562161097431793,21.0,19359.268745377223,27170.851448959576,0.45154398033367105
27.756209913129393,0.04861095196906931,33.880754596458026,0.001811716269349662,0.3143713258189467,0.28236033375290354,0.7768387378840886,0.777194555567173,0.7779715047435279,1.4193014173094705,0.35588298593857065,3.187959578769824,21.0,6458.541978206796,39430.41099483139,0.18078354677041736
0.2310089342487651,0.0029935389826927215,33.93222033010026,0.7099238585310952,2.743714169529412,2.714867949731995,7.309513016093228,7.1694560768047575,7.3301488312396055,41.81624835023622,51.976480662380304,65.05368886716724,11.0,45845.15259096077,2499.251884141164,0.9931920477940592
0.2310089342487651,0.0029935389826927215,33.93222033010026,0.9347811603681135,2.9687270582390375,2.9400274792878993,7.92073805706846,7.782213880632458,7.9408586512977575,41.81624835023622,63.09834014422658,80.96475926530066,11.0,45845.15259096077,2499.251884141164,0.9931920477940592
18.2883128592313,0.03262761904517147,33.89845971532106,0.005778542675772592,0.9120692910935925,0.8790054762238795,2.412916795949862,2.385367332591557,2.414670472374693,2.747733727537971,3.55289959384792,0.5027428034264317,21.0,19829.839220020927,26725.188285379634,0.4609975555867022
33.208977927370576,23.583068756464936,33.68130765611284,9.900447497059663e-06,0.0009616271532621834,4.207069499047382e-05,1.2824917990333572e-06,3.919887337748701e-05,3.33821216269067e-05,22.829203858005783,1.0962667279939302,8.804506047541436,22.0,35.92377188265946,12738.33621506196,0.01402349735244149
