nso,nna,ndo,fso,fna,fdo,lso,lna,ldo,ncost,fcost,lcost,nlimit,export1,export2,pstar
31.776,0.048,33.872,0.0,0.054000000000000006,0.028999999999999998,0.11199999999999999,0.115,0.115,4.842279069240872,0.8595553230783071,7.807075433491835,21.0,0.034847234083584006,1.984787427310272,0.062
31.728,0.048,33.872,0.0,0.057999999999999996,0.032,0.12300000000000001,0.127,0.126,4.787389913139725,0.8434081794951281,7.709204463028532,21.0,0.037716354134784004,1.9820551660565764,0.063
31.68,0.048,33.872,0.0,0.062,0.035,0.136,0.139,0.139,4.73283947530694,0.8275302467454537,7.604304483667755,21.0,0.040876681015872,1.979045866467072,0.065
31.631999999999998,0.048,33.872,0.0,0.067,0.039,0.149,0.153,0.153,4.678627755742522,0.808000442381148,7.490657590435648,21.0,0.044370498826368,1.97571923688672,0.066
31.568,0.048,33.872,0.0,0.07200000000000001,0.042,0.16399999999999998,0.16699999999999998,0.16699999999999998,4.606872358074099,0.7891345123952775,7.371120139589421,21.0,0.048096370003968,1.9721718887345283,0.068
31.504,0.048,33.872,0.0,0.078,0.047,0.18100000000000002,0.184,0.184,4.535719126216102,0.7667106240818047,7.2313207503949295,21.0,0.052399208826432,1.968075378607104,0.07
31.408,0.048,33.872,0.0,0.085,0.052000000000000005,0.204,0.207,0.207,4.430118339323663,0.7415162313565682,7.0443172292408045,21.0,0.058176279457920005,1.9625753463114237,0.073
31.296,0.048,33.872,0.0,0.09300000000000001,0.06,0.23199999999999998,0.23399999999999999,0.235,4.308629830305894,0.7131907107470795,6.824310310294234,21.0,0.065281602132864,1.9558109530252803,0.076
31.136,0.048,33.872,0.0,0.10400000000000001,0.069,0.268,0.26899999999999996,0.271,4.138273823291281,0.6764829392783824,6.545380624845567,21.0,0.07444179921484802,1.947090599131392,0.081
31.008000000000003,0.048,33.872,0.001,0.114,0.077,0.301,0.302,0.305,4.004698763826531,0.6423359383863647,6.2906440464771665,21.0,0.08293727254176,1.9390037097525121,0.085
30.976,0.048,33.872,0.001,0.11699999999999999,0.079,0.31,0.312,0.313,3.971681352591858,0.6332886892443075,6.218372986616055,21.0,0.08510434371129601,1.9369422381404164,0.086
30.384,0.048,33.872,0.001,0.157,0.11699999999999999,0.455,0.451,0.45899999999999996,3.38801315926457,0.5246345958291356,5.189427626592544,21.0,0.12203009587641603,1.9017913112415363,0.10300000000000001
29.68,0.048,33.872,0.001,0.203,0.161,0.627,0.618,0.633,2.760987470822854,0.43315607652232324,4.082677033298193,21.0,0.16607277117100802,1.8598707221477762,0.124
30.351999999999997,0.048,33.872,0.001,0.159,0.11900000000000001,0.46399999999999997,0.46399999999999997,0.467,3.3579313063557454,0.5198925328048005,5.112534437475609,21.0,0.124053622490304,1.899869177913408,0.10400000000000001
30.432,0.048,33.872,0.001,0.154,0.114,0.445,0.447,0.44799999999999995,3.43341820385144,0.5318751122142957,5.236422828361834,21.0,0.11910182236243201,1.9045844970197763,0.102
28.511999999999997,0.048,33.872,0.002,0.278,0.23399999999999999,0.914,0.9009999999999999,0.92,1.8814166697029167,0.3581577820092119,2.5220112577885287,21.0,0.23855218967923203,1.7908998212626561,0.159
24.976,0.048,33.888000000000005,0.003,0.502,0.456,1.774,1.735,1.785,0.44181357087750744,0.7072318334662477,0.11001564728503614,21.0,0.45918043736947206,1.5810178007370241,0.263
23.471999999999998,0.048,33.888000000000005,0.004,0.598,0.552,2.1430000000000002,2.0980000000000003,2.155,0.3864525524938316,1.1161911420691977,0.09684546394879455,21.0,0.553777627837824,1.4910839044358402,0.308
20.416,0.032,33.888000000000005,0.005,0.79,0.7440000000000001,2.883,2.823,2.897,1.3019323755525656,2.4064058042770182,1.9376074372677006,21.0,0.744800054446656,1.309611087113472,0.39899999999999997
13.2,0.032,33.904,0.008,1.2429999999999999,1.199,4.6080000000000005,4.51,4.627,8.904108103529984,7.931367473012322,15.874911560368961,21.0,1.1970573228432,0.881320534877952,0.612
7.792000000000001,0.016,33.92,0.011000000000000001,1.584,1.54,5.899,5.78,5.919,19.623652809924412,14.388521006614416,35.20854346526744,21.0,1.5397386902127361,0.559640949177024,0.772
25.984,0.048,33.888000000000005,0.003,0.439,0.39399999999999996,1.544,1.53,1.548,0.6650429206023666,0.5221550681828948,0.40967391311674295,21.0,0.396970741859328,1.640203054079616,0.23399999999999999
0.22399999999999998,0.0,33.936,0.35600000000000004,2.401,2.359,8.967,8.81,8.992,41.841536657660285,37.67844237966559,111.88527512516245,11.0,2.0298649339912322,0.110658241145088,0.993
0.22399999999999998,0.0,33.936,0.451,2.496,2.454,9.35,9.201,9.374,41.841536657660285,41.30214035210966,124.71462560824166,11.0,2.0298649339912322,0.110658241145088,0.993
33.216,23.584,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.840193224930534,1.0961204067537684,8.804717530398001,22.0,0.0015885538456320001,0.564009405837696,0.013999999999999999
33.2,23.552,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.76722363040872,1.0961204067537684,8.804717530398001,22.0,0.0016129502213760001,0.5657187460953601,0.013999999999999999
33.2,23.52,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.716054810602525,1.0961204067537684,8.804717530398001,22.0,0.001641729974976,0.56761245388224,0.013999999999999999
33.2,23.471999999999998,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.639450777084008,1.0961204067537684,8.804717530398001,22.0,0.0016758671904000002,0.5697112063443841,0.013999999999999999
33.2,23.44,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.588480885532192,1.0961204067537684,8.804717530398001,22.0,0.0017163359516160002,0.57203789445504,0.013999999999999999
33.2,23.392,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.512175244395234,1.0961204067537684,8.804717530398001,22.0,0.001764553108032,0.5746181986097281,0.013999999999999999
33.2,23.344,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.436048638687218,1.0961204067537684,8.804717530398001,22.0,0.0018220240621440002,0.577480544349696,0.013999999999999999
33.2,23.28,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.334824997299314,1.0961204067537684,8.804717530398001,22.0,0.0018907855349759998,0.5806568993397121,0.015
33.2,23.215999999999998,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.2339196411184,1.0961204067537684,8.804717530398001,22.0,0.0019732284599040003,0.584183260410048,0.015
33.184,23.151999999999997,33.68,0.0,0.001,0.0,0.0,0.0,0.0,22.111649002093763,1.0961204067537684,8.804717530398001,22.0,0.0020722308122880003,0.588100229151552,0.015
33.184,23.072,33.68,0.0,0.001,0.0,0.0,0.0,0.0,21.986362751948715,1.0961204067537684,8.804717530398001,22.0,0.002191423268736,0.592454207382336,0.015
33.184,22.991999999999997,33.68,0.0,0.001,0.0,0.0,0.0,0.0,21.861573822439595,1.0961204067537684,8.804717530398001,22.0,0.0023351892071040003,0.5972981498490241,0.015
33.168,22.896,33.68,0.0,0.001,0.0,0.0,0.0,0.0,21.690837637580525,1.0961204067537684,8.804717530398001,22.0,0.0025088418126720004,0.602693113905792,0.015
33.168,22.784000000000002,33.68,0.0,0.001,0.0,0.0,0.0,0.0,21.517804133604493,1.0961204067537684,8.804717530398001,22.0,0.002717649994176,0.608709897746496,0.015
33.168,22.656,33.696,0.0,0.001,0.0,0.0,0.0,0.0,21.321745723899067,1.0961204067537684,8.804717530398001,22.0,0.00296962780608,0.615430944296064,0.016
33.152,22.528000000000002,33.696,0.0,0.001,0.0,0.0,0.0,0.0,21.104851560956266,1.0961204067537684,8.804717530398001,22.0,0.003276198596736,0.6229529535265921,0.016
33.152,22.368000000000002,33.696,0.0,0.001,0.0,0.0,0.0,0.0,20.862534583222637,1.0961204067537684,8.804717530398001,22.0,0.003649892628096,0.6313899375388801,0.016
33.135999999999996,22.208000000000002,33.696,0.0,0.001,0.0,0.0,0.0,0.0,20.60063622607146,1.0961204067537684,8.804717530398001,22.0,0.004106383796736,0.640877028345216,0.017
33.12,22.016,33.696,0.0,0.001,0.0,0.0,0.0,0.0,20.29333581820318,1.0961204067537684,8.804717530398001,22.0,0.004610206590912,0.6515758353312,0.017
33.12,21.791999999999998,33.696,0.0,0.001,0.0,0.0,0.0,0.0,19.963561034284236,1.0961204067537684,8.804717530398001,22.0,0.004620168813312,0.6636764377002241,0.017
33.104,21.552,33.696,0.0,0.001,0.0,0.0,0.0,0.0,19.59306220695445,1.0961204067537684,8.804717530398001,22.0,0.004628404250496,0.677414253836736,0.018000000000000002
33.088,21.264,33.696,0.0,0.001,0.0,0.0,0.0,0.0,19.158708496923712,1.0961204067537684,8.804717530398001,22.0,0.004637967984,0.69307712555328,0.018000000000000002
33.071999999999996,20.944000000000003,33.696,0.0,0.001,0.0,0.0,0.0,0.0,18.68607436768241,1.0961204067537684,8.804717530398001,22.0,0.004649169949632,0.7110211248167041,0.019
33.056,20.576,33.711999999999996,0.0,0.001,0.0,0.0,0.0,0.0,18.156137246017828,1.0961204067537684,8.804717530398001,22.0,0.004662497189376,0.73169269202016,0.019
33.04,20.16,33.711999999999996,0.0,0.001,0.0,0.0,0.0,0.0,17.57200600410601,1.0961204067537684,8.804717530398001,22.0,0.004678348192128001,0.7556589654157441,0.02
33.024,19.664,33.711999999999996,0.0,0.001,0.0,0.0,0.001,0.0,16.897259556498593,1.0961204067537684,8.799801157333912,22.0,0.004697431382592,0.783652013381952,0.02
32.992,19.072,33.711999999999996,0.0,0.001,0.0,0.0,0.001,0.001,16.09987186531217,1.0961204067537684,8.799381789953445,22.0,0.004720588015104,0.8166329025828482,0.021
32.976,18.368,33.728,0.0,0.001,0.0,0.0,0.001,0.001,15.216932447285878,1.0961204067537684,8.799381789953445,22.0,0.004749013556352,0.855889017811776,0.022000000000000002
32.944,17.535999999999998,33.728,0.0,0.002,0.0,0.0,0.001,0.001,14.205282417790379,1.0913633580149267,8.799381789953445,22.0,0.004784346238464,0.903184735070592,0.024
32.896,16.512,33.744,0.0,0.002,0.0,0.0,0.001,0.001,13.02342942090307,1.0913633580149267,8.799381789953445,22.0,0.004828976994816,0.9610031714999042,0.025
32.848,15.232000000000001,33.744,0.0,0.002,0.0,0.0,0.001,0.001,11.676177117048464,1.0913633580149267,8.799381789953445,22.0,0.004886447948928001,1.03294985463072,0.027000000000000003
32.784,13.6,33.76,0.0,0.002,0.0,0.0,0.001,0.001,10.140455724944964,1.0913633580149267,8.799381789953445,22.0,0.004962116562624,1.12439796446016,0.028999999999999998
32.704,11.488,33.775999999999996,0.0,0.002,0.0,0.001,0.002,0.001,8.464645680037155,1.0913633580149267,8.790773157881022,22.0,0.00506545801632,1.243899869674176,0.032
32.592,8.607999999999999,33.808,0.0,0.002,0.001,0.001,0.002,0.002,6.736213032737373,1.0911051167569874,8.790353967185657,22.0,0.0052129431843840005,1.40564877066432,0.036000000000000004
32.431999999999995,4.544,33.84,0.0,0.003,0.001,0.001,0.003,0.002,5.393943648660159,1.0863646829631621,8.785442581827558,22.0,0.005436539731584001,1.6348668892732803,0.042
32.272,0.56,33.872,0.0,0.003,0.001,0.001,0.003,0.003,5.3237017277822,1.0863646829631621,8.7850235678173,22.0,0.00569684153376,1.894011435418752,0.047
32.256,0.064,33.872,0.0,0.004,0.001,0.001,0.004,0.003,5.406191823586459,1.0816408641143536,8.780114676312197,22.0,0.005808019935744001,2.005461606829824,0.048
32.256,0.064,33.872,0.0,0.004,0.001,0.002,0.004,0.004,5.406191823586459,1.0816408641143536,8.7760030608679,21.0,0.005902860292992,2.012821608185856,0.048
32.24,0.064,33.872,0.0,0.004,0.001,0.002,0.004,0.004,5.386728741961703,1.0816408641143536,8.7760030608679,21.0,0.006004962003456,2.012691567976128,0.048
32.24,0.064,33.872,0.0,0.004,0.001,0.002,0.005,0.004,5.386728741961703,1.0816408641143536,8.771096663215793,21.0,0.006115299151104001,2.0125538236477443,0.048
32.24,0.064,33.872,0.0,0.004,0.001,0.002,0.005,0.005,5.386728741961703,1.0816408641143536,8.770678002575744,21.0,0.006234624437184001,2.0124080652648964,0.048
32.24,0.064,33.872,0.0,0.005,0.002,0.003,0.006,0.005,5.386728741961703,1.0766757935874265,8.762083295399677,21.0,0.0063638676691199995,2.012253850062144,0.048
32.24,0.064,33.872,0.0,0.005,0.002,0.003,0.006,0.006,5.386728741961703,1.0766757935874265,8.761664811444732,21.0,0.006504002930880001,2.012090513891328,0.048
32.24,0.064,33.872,0.0,0.005,0.002,0.004,0.006999999999999999,0.006,5.386728741961703,1.0766757935874265,8.753074572863849,21.0,0.006656092859520001,2.0119172597746564,0.048
32.224000000000004,0.064,33.872,0.0,0.006,0.002,0.004,0.006999999999999999,0.006999999999999999,5.367303295700099,1.0719852046286509,8.752656265594007,21.0,0.006821421474816,2.01173311362816,0.048
32.224000000000004,0.064,33.872,0.0,0.006,0.002,0.005,0.008,0.006999999999999999,5.367303295700099,1.0719852046286509,8.744070495608309,21.0,0.007001317073088001,2.011536835708608,0.049
32.224000000000004,0.064,33.872,0.0,0.006,0.002,0.005,0.009000000000000001,0.008,5.367303295700099,1.0719852046286509,8.738755942783447,21.0,0.0071974178864640005,2.0113269206135036,0.049
32.224000000000004,0.064,33.872,0.0,0.006999999999999999,0.003,0.006,0.009000000000000001,0.009000000000000001,5.367303295700099,1.0670537386265615,8.734653109733426,21.0,0.007411627806336001,2.011101508728,0.049
32.224000000000004,0.064,33.872,0.0,0.006999999999999999,0.003,0.006999999999999999,0.01,0.01,5.367303295700099,1.0670537386265615,8.725658499723567,21.0,0.007645363682112,2.010859271755776,0.049
